AT90,DTCO,RHOZ,RO,LATITUD,TOC_COE,COE_IC_INF,COE_IC_SUP,TOC_CUERVO,CUERVO_IC_SUP,CUERVO_IC_INF,DEPTH
39.1174,99.7734,2.3265,1.16,-37.5798,5.41627,3.77013,7.24837,6.87661,9.19775,4.55548,3147.63
26.30389,99.8262,2.3413,1.16,-37.5798,6.21787,4.52416,8.10292,6.45074,8.77141,4.13007,3148.025
71.67043,82.8241,2.4684,1.01,-38.3737,2.84849,1.44279,4.413,3.48492,5.80452,1.16533,3149.51
12.33389,98.7766,2.3413,1.16,-37.5798,5.13252,3.51024,6.93807,6.16354,8.48394,3.84314,3149.67
14.95685,104.7683,2.3199,1.16,-37.5798,4.78521,3.17771,6.57432,6.95271,9.27394,4.63148,3150.985
74.02016,86.2252,2.44,1.01,-38.3737,3.1421,1.71297,4.73269,4.18638,6.50588,1.86688,3151.27
27.78689,106.9506,2.3519,1.16,-37.5798,5.30875,3.67219,7.13019,6.59427,8.91508,4.27345,3151.865
159.17322,87.3156,2.4101,1.01,-38.3737,3.56928,2.0999,5.20467,5.0476,7.36728,2.72791,3152.74
17.94734,106.1874,2.3186,1.16,-37.5798,5.30245,3.66644,7.12327,7.10489,9.42631,4.78346,3152.965
186.81855,86.9632,2.4095,1.01,-38.3737,3.72715,2.24139,5.38075,5.09233,7.41203,2.77263,3154.32
23.08926,96.712,2.3619,1.16,-37.5798,5.59852,3.93678,7.44799,5.84328,8.16342,3.52314,3154.44
137.92723,72.5379,2.4707,1.01,-38.3737,2.02027,0.71015,3.47841,3.15365,5.47336,0.83394,3156.1
16.24426,105.9125,2.3164,1.16,-37.5798,5.31296,3.67608,7.13476,7.10639,9.42782,4.78497,3156.325
78.8388,102.5612,2.3568,1.16,-37.5798,5.42529,3.77834,7.25829,6.61065,8.93149,4.28982,3157.39
105.65499,93.7384,2.399,1.16,-37.5798,4.37876,2.79231,6.14444,5.44276,7.76264,3.12289,3157.765
161.81173,78.2644,2.4481,1.01,-38.3737,3.04912,1.62951,4.6291,3.89694,6.21646,1.57743,3158.91
150.869,74.231,2.5071,1.01,-38.3737,2.18861,0.84705,3.68173,2.60481,4.92482,0.28479,3159.37
106.77264,80.1442,2.5501,1.01,-38.3737,2.05859,0.74014,3.52599,2.02726,4.34773,0.0,3161.5
27.2634,104.444,2.3394,1.16,-37.5798,5.56679,3.90769,7.41333,6.72245,9.04341,4.40149,3161.795
101.52664,84.7531,2.4772,1.01,-38.3737,3.06093,1.63975,4.64268,3.52522,5.84481,1.20564,3162.32
171.92538,69.7236,2.5302,1.01,-38.3737,1.78436,0.53046,3.17993,2.02145,4.34193,0.0,3163.44
141.08148,87.8657,2.3445,1.01,-38.3737,4.40329,2.81439,6.1717,6.33655,8.65711,4.01599,3165.43
18.96269,94.0254,2.3724,1.16,-37.5798,4.2992,2.72106,6.05563,5.44288,7.76276,3.12301,3166.325
170.20017,85.3898,2.3714,1.01,-38.3737,4.17343,2.61408,5.90895,5.73449,8.05455,3.41443,3168.66
11.01058,99.1963,2.3385,1.16,-37.5798,4.8229,3.21449,6.61301,6.20547,8.52591,3.88504,3168.765
40.72771,95.0441,2.3767,1.16,-37.5798,4.98301,3.36911,6.77924,5.6454,7.9654,3.3254,3171.56
19.55015,104.1959,2.3667,1.16,-37.5798,3.86052,2.3573,5.53357,6.05431,8.37461,3.734,3176.065
9.26723,96.6431,2.3878,1.16,-37.5798,4.11655,2.5671,5.84104,5.04017,7.35985,2.72049,3178.595
9.12242,101.3877,2.3471,1.16,-37.5798,4.62286,3.01973,6.40711,6.07635,8.39667,3.75603,3183.265
10.89758,99.5689,2.4686,1.16,-37.5798,2.80634,1.40233,4.36897,3.69603,6.01558,1.37648,3186.475
20.07012,70.112,2.5595,1.16,-37.5798,1.5189,0.33476,2.83683,0.86176,3.1836,0.0,3189.495
9.3644,97.1158,2.3571,1.16,-37.5798,4.44993,2.85755,6.2222,5.67704,7.99706,3.35702,3190.595
9.67008,98.6776,2.2923,1.16,-37.5798,5.63198,3.9674,7.48462,7.10526,9.42668,4.78384,3192.23
22.26999,88.8006,2.444,1.16,-37.5798,4.38763,2.79986,6.15478,3.8593,6.17882,1.53978,3201.415
7.70744,93.1397,2.381,1.16,-37.5798,4.76191,3.15479,6.55058,4.94834,7.26799,2.62869,3203.985
20.43808,88.1968,2.3629,1.16,-37.5798,5.73283,4.06057,7.594,5.37635,7.69618,3.05651,3208.75
22.7924,91.4679,2.4193,1.16,-37.5798,5.59326,3.93194,7.44227,4.46245,6.78198,2.14292,3211.285
21.27943,96.0344,2.3327,1.16,-37.5798,7.2444,5.44815,9.24358,6.37881,8.69941,4.05822,3212.545
41.50687,94.7317,2.3005,1.16,-37.5798,8.30345,6.37741,10.44707,7.19724,9.51878,4.87569,3214.48
41.07239,91.0172,2.3238,1.16,-37.5798,6.98541,5.22772,8.94166,6.5275,8.84825,4.20675,3215.515
20.68759,90.199,2.4871,1.16,-37.5798,4.15535,2.59908,5.88744,3.10923,5.42896,0.7895,3217.36
12.44715,102.075,2.2975,1.16,-37.5798,7.0489,5.28161,9.01583,7.23669,9.55829,4.91509,3219.085
19.87879,98.5063,2.3442,1.16,-37.5798,5.57766,3.91767,7.42517,6.24064,8.5611,3.92017,3220.185
33.84854,100.8484,2.3645,1.16,-37.5798,6.05089,4.36297,7.92949,6.1093,8.42965,3.78895,3220.57
30.94425,88.9977,2.3446,1.16,-37.5798,6.90685,5.16061,8.85038,5.91445,8.23464,3.59426,3222.33
41.9846,86.5078,2.2772,1.16,-37.5798,8.21199,6.29574,10.34473,7.30421,9.6259,4.98252,3222.905
19.11349,95.6356,2.3333,1.16,-37.5798,6.23848,4.54404,8.12435,6.31376,8.63429,3.99322,3225.205
35.48297,95.564,2.3609,1.16,-37.5798,5.9268,4.24376,7.79998,5.94262,8.26284,3.62241,3225.975
14.68723,85.4737,2.4688,1.16,-37.5798,4.06736,2.52677,5.78198,3.1091,5.42884,0.78937,3228.43
21.37962,97.7685,2.328,1.16,-37.5798,7.10828,5.3323,9.0849,6.56045,8.88124,4.23967,3229.135
27.72554,94.1215,2.3749,1.16,-37.5798,5.84581,4.16666,7.71466,5.51659,7.8365,3.19667,3232.18
21.41312,95.2783,2.3912,1.16,-37.5798,5.88373,4.20266,7.75471,5.16986,7.48959,2.85012,3232.495
74.91348,88.5677,2.3944,1.16,-37.5798,5.47988,3.82827,7.31808,5.17674,7.49648,2.857,3233.985
63.61653,89.5711,2.3921,1.16,-37.5798,5.65542,3.98892,7.5102,5.21877,7.53853,2.89901,3236.115
10.02721,84.6058,2.4818,1.16,-37.5798,3.72734,2.24156,5.38097,2.71046,5.03041,0.39052,3238.56
8.8916,79.8047,2.5691,1.16,-37.5798,2.55376,1.16717,4.09699,0.90892,3.2307,0.0,3242.52
